Ensembl gene id	gene_name	log2FoldChange NoxO1-CTR/NoxO1-STZ	log2FoldChange NoxO1-CTR/WT-CTR	log2FoldChange NoxO1-p47-CTR/WT-CTR	log2FoldChange NoxO1-STZ/WT-STZ	log2FoldChange NoxO1-p47-STZ/WT-STZ	log2FoldChange WT-CTR/WT-STZ	log2FoldChange p47-STZ/WT-STZ	log2FoldChange NoxO1-p47-STZ/NoxO1-p47-CTR
ENSMUSG00000085787	Gm13092	0.14113193	0.314861182	0.061784322	0.235368638	0.101369247	0.060052303	-0.054697414	-0.022822507
ENSMUSG00000085783	Gm9816	0.038416365	-0.589789553	-0.29954411	-0.392940902	-0.227979503	0.257615314	0.097055435	-0.175944711
ENSMUSG00000097757	Gm17518	0.037674423	0.14655366	0.390504072	0.420385901	1.196566407	0.303009447	0.812527523	0.467964184
ENSMUSG00000097756	A730056A06Rik	0.294596015	0.692568969	1.002784546	-0.355615314	0.120790099	-0.811500478	-0.243137486	-0.131043095
ENSMUSG00000097754	Ptgs2os2	-0.241388391	-0.710495354	-0.785016397	0.118686111	-0.22516451	0.600235388	0.166521454	-0.027417365
ENSMUSG00000097752	Gm26688	0.555735105	1.024841419	0.619899518	-0.001433594	0.069634828	-0.536616091	0.023308322	-0.060843649
ENSMUSG00000097750	Gm4673	-0.789698699	-0.753244259	-0.09074342	-0.005598236	0.256035992	-0.046089975	0.292758316	0.387283754
ENSMUSG00000085779	Atcayos	0.17645802	0.174683002	0.078317677	0.680971456	0.943005924	0.682152287	0.244641222	0.179769686
ENSMUSG00000085776	5430402O13Rik	0.228279637	0.343898901	0.098721878	-0.031941238	0.425165997	-0.151622685	-0.735206179	0.464463838
ENSMUSG00000085772	D630024D03Rik	0.785345472	1.203008264	0.986146647	-0.141252195	-0.648443242	-0.616731651	-1.163627974	-1.005393185
ENSMUSG00000073797	Gm12650	0.576767562	0.731963124	0.286283925	-0.184555585	-0.130182716	-0.350897418	-0.021362463	-0.074782519
ENSMUSG00000073792	Alg6	0.342304204	0.183915671	0.33581941	-0.354002158	-0.370664157	-0.195710276	-0.028389098	-0.51211214
ENSMUSG00000073791	Efcab7	0.188381258	0.087156329	-0.135904202	0.210668206	0.101583789	0.311702058	-0.814931878	-0.074712491
ENSMUSG00000097746	Gm6225	1.225575871	0.519926645	0.029120858	-1.108698149	-0.818061026	-0.333413981	-0.684541132	-0.492448678
ENSMUSG00000097743	Gm16973	-0.10565021	-0.029291759	0.046020159	-0.247108723	-0.030841522	-0.325256144	-0.132061964	0.244568143
ENSMUSG00000085766	2810430I11Rik	0.495600503	-0.129518914	-0.485397264	-0.30755259	-0.390013001	0.335878988	-0.50904081	-0.229931859
ENSMUSG00000085761	4930455G09Rik	-0.784784923	-0.350486305	-0.992374825	0.883359315	-0.042558773	0.412648434	-0.159197772	NA
ENSMUSG00000059498	Fcgr3	0.184522224	-0.17348831	-0.085773242	-0.229840183	0.818958264	0.127537661	0.767309162	0.774345201
ENSMUSG00000059495	Arhgef12	0.068766255	0.050709453	-0.001355182	0.015999607	-0.009727994	0.033062499	0.1782367	-0.043664769
ENSMUSG00000073787	Gm10575	-0.244836754	-0.183968723	-0.067291091	0.216091791	0.043232521	0.151292002	-0.027397262	-0.04186893
ENSMUSG00000059493	Nhs	0.628047441	0.086434144	0.249305776	-0.126869783	0.358579244	0.419371799	0.733608951	-0.311027432
ENSMUSG00000073785	Krtap5-5	-0.354711043	-0.177357864	0.402877103	1.164862462	0.516115747	0.982932568	0.852516006	-0.832383509
ENSMUSG00000097734	B930082K07Rik	-0.128683205	0.184398314	0.426164156	0.071398067	0.152944138	-0.249171691	0.055672138	-0.031031914
ENSMUSG00000085755	Gm13496	0.180508148	-0.282521895	0.223348101	0.648310463	0.498782736	1.156653505	0.461487867	-0.831197831
ENSMUSG00000059486	Kbtbd2	-0.122248588	-0.022420839	0.110553172	-0.099558305	-0.221014327	-0.200963713	-0.184046948	-0.13291183
ENSMUSG00000059483	Gm5528	0.499780747	0.675300946	0.108574985	0.177262026	0.245063873	-0.003359736	0.08609537	0.135190539
ENSMUSG00000059482	2610301B20Rik	0.16164453	0.258583822	0.116982038	-0.090947757	-0.175761295	-0.18895772	-0.151423577	-0.106153222
ENSMUSG00000073775	Kti12	0.146632055	-0.209782806	-0.21907786	-0.226907578	0.125688763	0.129422264	-0.096757503	0.213207556
ENSMUSG00000073771	Btbd19	-0.389462961	-0.280753796	0.164723662	0.060989055	0.102043035	-0.048969015	0.057143175	-0.015862577
ENSMUSG00000097729	2310015A10Rik	0.2614081	-0.098871731	-0.000422036	-0.209703703	-0.014536035	0.150269751	-0.273179924	-0.166246647
ENSMUSG00000097723	Gm26848	0.642576326	-0.054582718	0.128923381	-1.2189937	-0.881193876	-0.484335659	-0.169486048	-0.518596067
ENSMUSG00000085749	Gm12843	0.158211067	0.793384337	1.237968973	-1.194570278	-1.258894102	-1.904534228	-1.505530281	-0.636583584
ENSMUSG00000059479	B3gnt8	0.053001858	-0.059608582	0.015820729	-0.060003222	-0.185300158	0.050780034	-0.123672877	-0.253746592
ENSMUSG00000085741	5430405H02Rik	-0.048506	-0.18588409	-0.125690442	0.217233092	0.143360845	0.352737948	0.363485931	-0.085673164
ENSMUSG00000059475	Zfp426	-0.073484874	-0.239725383	-0.04527659	-0.140039747	-0.163402455	0.024572851	-0.042262949	-0.144925173
ENSMUSG00000059474	Mbtd1	-0.267347806	-0.489185125	0.038899248	-0.274468663	-0.098276554	-0.052689766	0.190266307	-0.086955009
ENSMUSG00000097719	Rpl31-ps18	-0.828571068	-0.441438724	0.23878166	0.016663644	0.166522955	-0.39682245	-0.667233699	0.304702474
ENSMUSG00000047497	Adamts12	-0.357424647	-0.743196385	0.082552479	-0.344178727	0.115647107	0.05655828	0.548413434	-0.028130943
ENSMUSG00000047496	Rnf152	-0.197077465	0.134523958	0.074774639	-0.354997712	-0.024472282	-0.691131035	-0.936353157	0.583165831
ENSMUSG00000061787	Rps17	-0.102672615	0.104766276	-0.179168475	0.238994206	0.088922815	0.029606849	-0.073839474	0.236134041
ENSMUSG00000097715	Gpr137b-ps	-0.86116396	-0.838235423	-1.218208492	0.076106673	-0.174581773	0.038539439	-0.032727253	0.988678564
ENSMUSG00000097711	Gm5523	0.373705899	0.023632251	-0.570628528	-0.064165786	-0.194727232	0.317967077	0.256185076	0.079419165
ENSMUSG00000079018	Ly6c1	0.24355713	0.158394715	-0.218094475	-0.017322671	1.080866391	0.066426341	1.228810597	1.230284999
ENSMUSG00000085738	Gm12335	-0.745055184	-0.431287686	-0.30582723	0.132877938	-0.453991129	-0.189937009	-0.339744885	0.040389342
ENSMUSG00000085730	Gm13307	-0.689071006	-0.362382363	-0.98138618	0.639129656	0.356076942	0.288663933	0.582542129	1.026944239
ENSMUSG00000073758	Sh3d21	-0.157526819	0.035734521	0.25948056	0.164990879	-0.196479791	-0.03072047	0.002257336	-0.427468157
ENSMUSG00000073755	5730409E04Rik	0.173987849	-0.071721949	0.033209238	-0.006440873	-0.04666266	0.237729538	0.143333133	-0.319454593
ENSMUSG00000059461	Gm7331	-0.148181495	0.047404604	-0.112969831	0.107437639	-0.011895492	-0.090112725	-0.085739144	0.188775934
ENSMUSG00000097709	2810429I04Rik	-1.600578527	-0.671493386	1.147154779	0.125375366	-0.129956111	-0.84898388	0.245863348	-0.445417614
ENSMUSG00000097707	Gm26742	0.559952633	-0.122523211	-0.085105923	-0.824509396	0.93279139	-0.066553697	-0.649931332	1.046131871
ENSMUSG00000061778	Mospd2	-0.117166321	-0.153312515	-0.061741917	-0.111226197	-0.000565485	-0.076039851	0.275214885	0.134701698
ENSMUSG00000097705	Gm26740	0.992685782	0.281756239	-0.949602659	-0.456750382	1.320895578	0.362528189	1.684571097	1.850360598
ENSMUSG00000097703	Gm26623	-0.2540529	-0.028241581	-0.101523282	0.150056303	0.08639479	-0.07751672	-0.100925246	0.263108558
ENSMUSG00000059456	Ptk2b	0.003726068	0.214796717	0.083929548	-0.129457727	-0.094873493	-0.342198745	0.089576439	0.160576
ENSMUSG00000047473	Zfp30	-0.182623645	-0.199450034	0.00567934	0.067919367	0.030464333	0.084955618	0.067738437	-0.062264523
ENSMUSG00000085718	Rpl9-ps3	0.27636424	0.366732941	-0.280156732	0.184809384	0.475598681	0.094929251	-0.634400534	0.650449126
ENSMUSG00000035495	Tstd2	-0.538251019	-0.859797698	-0.290624229	0.259559461	0.275312487	0.594740614	0.248908185	-0.017603027
ENSMUSG00000035493	Tgfbi	0.529269066	-0.199627947	-0.163896501	-0.188851532	-0.009654358	0.537996304	0.254776737	-0.385923941
ENSMUSG00000085711	Gm15163	-0.473620786	0.362692648	1.240693561	0.587950594	0.137891742	-0.312705503	0.690684654	-0.805119375
ENSMUSG00000059447	Hadhb	0.378987579	0.436064365	0.238441985	-0.490375023	-0.180991597	-0.549775785	-0.759768793	0.127851612
ENSMUSG00000073739	Gm16287	-0.278003893	0.023535696	0.226438004	0.936773887	1.002080956	0.616871687	0.599229893	0.153491225
ENSMUSG00000047466	8030462N17Rik	-0.778893458	-1.20922501	-0.606222865	-0.023978004	0.025389412	0.414302229	0.421134371	0.223048703
ENSMUSG00000061759	Armt1	-0.029480731	0.080270401	0.003955131	0.030209842	0.059248044	-0.081628369	0.024200014	0.133930757
ENSMUSG00000061758	Akr1b10	0.427563315	0.066998135	0.063306347	-0.259768252	0.360052527	0.099727056	0.167191345	0.194692568
ENSMUSG00000047462	A530099J19Rik	-0.182084571	-1.176030582	-0.435611595	-1.023430671	0.627731755	0.021288078	0.123467225	1.025074175
ENSMUSG00000061755	Bod1l	-0.190428971	-0.182692088	0.012808142	0.079251075	-0.223573389	0.071266843	0.224356912	-0.309296745
ENSMUSG00000061751	Kalrn	0.113195542	0.093901835	0.032372486	0.254070586	0.184978236	0.272354707	0.305255952	-0.121886222
ENSMUSG00000085705	Gm16046	0.662617691	-0.195035398	0.112263101	-0.62268696	-0.740550722	0.27725687	0.44669978	-1.100250223
ENSMUSG00000085704	4921531C22Rik	0.3562593	-0.285089482	-0.417511237	-0.092629838	-0.113149095	0.55656509	-0.126096469	-0.248036243
ENSMUSG00000085702	Mecomos	0.831318466	-0.028943136	-0.719437679	-1.008565136	-0.402934844	-0.057139711	0.005480777	0.376230054
ENSMUSG00000059439	Bcas3	-0.034611821	0.187198772	0.130214097	0.066033546	-0.078540867	-0.156859926	0.060286778	-0.054464533
ENSMUSG00000059436	Max	0.002764892	-0.285865124	-0.213281431	-0.244135774	-0.197161098	0.04344847	0.033845511	-0.029539256
ENSMUSG00000073728	Tmem51os1	0.605607234	-0.507927622	-0.507429123	0.263025127	1.307464436	1.431253725	0.328090669	0.392169055
ENSMUSG00000073725	Lmbrd1	-0.180102308	-0.040259224	0.022653001	0.052539702	-0.044084802	-0.088513842	0.049959206	0.019469382
ENSMUSG00000073724	Pramel4	0.587748143	0.74809133	-0.438366433	0.489249275	0.299495961	0.325044727	0.272372286	0.410289791
ENSMUSG00000059430	Actg2	-0.444738314	0.21907425	0.002719074	0.556061052	0.114637939	-0.108564738	-0.130600255	0.218150125
ENSMUSG00000073723	Gm13102	0.587748143	0.74809133	-0.159488869	0.489249275	0.299495961	0.325044727	0.272372286	0.134806175
ENSMUSG00000047459	Dynlrb1	0.110919235	0.091851639	0.005567024	0.100370476	0.021704897	0.117296395	-0.087237636	-0.103329522
ENSMUSG00000047454	Gphn	0.298391961	0.205756504	0.02077512	-0.152272748	0.108314921	-0.061104542	0.192347209	0.146137464
ENSMUSG00000035478	Mbd3	-0.063399202	0.057107463	-0.026815577	0.111655014	0.079969663	-0.010067001	-0.120152963	0.114631881
ENSMUSG00000061740	Cyp2d22	-0.793524347	-0.239907778	-0.181898573	0.076608596	0.07174751	-0.479207106	0.269339629	0.729716589
ENSMUSG00000035476	Tab3	-0.568298454	-0.368011975	-0.06727982	-0.10369381	-0.208417346	-0.308079737	0.10182618	0.164330377
ENSMUSG00000035473	Galm	-0.259266571	0.022570104	0.356010486	0.042619147	-0.187170648	-0.242396821	0.010401812	-0.303091315
ENSMUSG00000035472	Slc25a21	-0.089737812	-0.018284524	-0.232002877	0.040376139	-0.719307521	-0.033116756	-0.83557132	-0.442106444
ENSMUSG00000023495	Pcbp4	-0.371042056	-0.264771756	-0.132615828	-0.074739849	-0.176071826	-0.183638454	-0.061561336	0.137985734
ENSMUSG00000059423	Zfp933	-0.114206012	-0.310021279	-0.083836023	-0.109859528	-0.246987924	0.086425074	-0.06856767	-0.250602249
ENSMUSG00000073716	Gm13241	0.168113797	0.225522443	-0.14002946	-0.108345316	0.089861904	-0.169913578	0.029341839	0.386085318
ENSMUSG00000059422	Gm8116	0.086904237	-0.055420622	-0.305543158	-0.034125197	-0.239695618	0.11009773	0.048808599	-0.043842577
ENSMUSG00000047446	Arl4a	-0.146941188	-0.016363466	-0.00838564	-0.109042625	-0.220355885	-0.241063829	-0.219396255	0.026679112
ENSMUSG00000035469	Rcbtb1	0.030757155	0.048336912	0.174211527	-0.108482015	-0.094347342	-0.127445451	0.072581667	-0.143333808
ENSMUSG00000061731	Ext1	0.164832121	-0.081665217	-0.223983975	5.22E-05	0.175846433	0.246417754	-0.075221408	0.151421287
ENSMUSG00000059412	Fxyd2	-0.548757995	-0.150169547	-0.118182643	-1.253089976	-0.922121971	-1.654720482	-0.985969499	0.847710802
ENSMUSG00000073705	Apitd1	0.139816653	-0.406208794	-1.11544145	-0.81155175	0.00998048	-0.246744905	-0.344568047	1.351200849
ENSMUSG00000073702	Rpl31	-0.051156476	0.076146294	-0.197326277	0.179242996	0.05361932	0.050093849	-0.059756196	0.198562225
ENSMUSG00000073700	Klhl21	-0.274196164	-0.025557841	0.036245764	0.121687806	-0.122584075	-0.12864773	-0.269886728	-0.032789909
ENSMUSG00000047434	Xxylt1	-0.153770978	-0.180168885	0.063238841	0.170268097	0.416311642	0.1943979	-0.033932832	0.15453791
ENSMUSG00000061724	Gm2423	0.31783713	0.629031694	-0.014829586	-0.081871999	0.082293114	-0.399206114	-0.209195992	0.487400043
ENSMUSG00000061723	Tnnt3	-1.391250489	-1.282835927	-0.541657511	-0.710186838	-1.65732007	-0.829397129	-1.461769317	-0.283198308
ENSMUSG00000035459	Stab2	0.784976421	0.139807069	-0.455452147	-1.071820784	-0.326045314	-0.368244739	0.007613343	0.483490311
ENSMUSG00000035458	Tnni3	1.044312571	-0.200394616	-0.298386372	-0.783980042	0.169587101	0.49794214	0.20089093	-0.027602866
ENSMUSG00000035456	Prdm8	0.492225784	0.733705121	1.03509612	-0.665469138	-0.29944117	-0.915659844	-0.187307822	-0.428118289
ENSMUSG00000035455	Fignl1	-0.740039922	0.097346905	0.617896139	0.295155226	0.072546395	-0.60382507	0.403404425	0.030397259
ENSMUSG00000035451	Foxa1	-0.351146524	-0.389415143	-0.357456158	-1.554727345	-1.347101633	-1.523819675	-1.822364753	0.524212182
ENSMUSG00000059409	Ppp2r5d	-0.10917322	0.091173526	0.014595671	0.310279013	0.110173745	0.108685885	-0.055949428	-0.015679884
ENSMUSG00000018339	Gpx3	-1.859426952	-0.083963308	0.537603715	-0.454665958	-0.479213408	-2.231216868	-0.243966427	1.211245864
ENSMUSG00000023473	Celsr3	-1.127132007	-1.112356446	-0.030604261	-0.727464465	-2.414856182	-0.752979022	-0.917228408	-1.577549712
ENSMUSG00000059401	Mamld1	-0.561896467	-0.065634412	0.259192276	0.496811494	0.205754312	-0.003096865	0.011208668	-0.052709202
ENSMUSG00000061718	Ppp1r1b	-0.378752511	0.159851115	0.235751053	-0.046049968	-0.414364574	-0.589932699	0.26296201	-0.063350359
ENSMUSG00000047423	AI837181	-0.215351443	-0.059579777	-0.077952749	0.186155088	0.014752159	0.0287823	0.019615583	0.061503382
ENSMUSG00000047420	Fam180a	-1.061866151	-1.193824478	0.213847306	-0.133834375	0.441800611	-0.003451387	0.470489209	0.227950935
ENSMUSG00000035441	Myo1d	-0.08317581	0.058062135	0.150970504	0.316023323	0.062938384	0.174222461	0.185326806	-0.264525838
ENSMUSG00000023460	Rab12	-0.058320673	0.008918729	0.102375132	0.049914909	-0.029177203	-0.018649105	-0.024185297	-0.11522793
ENSMUSG00000047419	Cmya5	0.047209267	-0.023373932	0.046835029	0.198819178	-0.030683964	0.269263353	0.095639445	-0.346080373
ENSMUSG00000047417	Rexo1	-0.133363946	-0.266551955	-0.061991412	-0.131639811	-0.041542478	0.001676284	0.069776713	0.0170876
ENSMUSG00000047415	Gpr68	0.054565835	-0.621451937	-0.110868803	-1.418760487	-0.595594372	-0.699686527	-0.648379606	0.202833026
ENSMUSG00000047414	Flrt2	0.153161926	-0.128380449	-0.015775581	-0.204669259	-0.006707923	0.07593129	-0.002097441	-0.069036657
ENSMUSG00000047412	Zbtb44	-0.202363536	-0.118466666	-0.136607254	0.081691828	-0.06997484	-0.003132057	0.07025041	0.067687355
ENSMUSG00000061702	Tmem91	0.105099967	-0.461564519	-0.413633505	-0.475566362	-0.397882835	0.098273254	-0.093953923	-0.081667705
ENSMUSG00000035439	Haus8	0.287971092	-0.378421758	-0.409206937	0.116272204	0.472315878	0.782943334	0.131628614	0.097249812
ENSMUSG00000061701	Fbxw20	0.598601606	-0.728242428	-1.427389315	0.059250403	0.645392143	1.521788239	0.948145719	0.586368728
ENSMUSG00000035437	Rabgap1	-0.105368422	-0.079183254	0.042843215	-0.01319189	-0.197930093	-0.041332566	-0.054642557	-0.201953679
ENSMUSG00000023456	Tpi1	0.036642279	0.142647844	0.042211455	0.043614335	-0.001828352	-0.06500951	-0.193958724	0.018574991
ENSMUSG00000023452	Pisd	0.016042016	-0.087627146	-0.003929638	-0.223265414	-7.63E-05	-0.120550678	-0.369203142	0.122262048
ENSMUSG00000047409	Ctdspl	0.060072329	0.043624682	0.029521425	0.064520475	-0.076631569	0.079060401	0.084609345	-0.187866064
ENSMUSG00000047407	Tgif1	0.065491455	0.212123698	-0.050681981	0.10134756	-0.101229819	-0.046904684	-0.107831514	-0.005820142
ENSMUSG00000108886	Gm44830	0.607345464	0.89021621	0.587208042	0.084870669	0.651173049	-0.226036418	-0.204345948	0.245367388
ENSMUSG00000108883	Gm44623	0.191425295	0.640118417	0.55883499	0.267799996	0.594110132	-0.199128904	0.437403125	0.217541566
ENSMUSG00000011463	Cpb1	0.078551207	-0.630968724	-0.185338849	0.247024384	0.450222858	0.974215184	0.736246485	-0.328536117
ENSMUSG00000035413	Tmem98	-0.029550442	0.028468314	-0.056285698	0.276715781	0.186902568	0.216765252	0.12863154	0.024059288
ENSMUSG00000108873	Gm44609	-0.197705445	0.098818136	-0.017779278	0.323071798	0.077919119	0.024494488	0.031082333	0.068701667
ENSMUSG00000108872	Dlg2	0.30439294	-0.320363259	-0.603036601	-0.836082094	-0.185179445	-0.156498644	-0.888452108	0.561149165
ENSMUSG00000035407	Kank4	0.313461541	-0.059441825	0.206017718	-0.212660028	-0.149091116	0.161081496	0.059342661	-0.516696423
ENSMUSG00000035401	Emsy	-0.189559021	-0.334378034	-0.284140268	-0.034438363	-0.153803916	0.109632856	0.103838116	0.018365483
ENSMUSG00000108860	Gm6070	-0.153344512	0.198923744	-0.150428793	0.42604458	-0.373978328	0.068288345	-0.201221757	-0.292221825
ENSMUSG00000108854	D830036C21Rik	0.106373329	-0.816607354	-0.775134397	0.617287097	0.654957905	1.583522467	-0.313090704	-0.126120642
ENSMUSG00000023411	Nfatc4	-0.045110188	-0.012922192	0.019614648	-0.184882839	-0.138572492	-0.217959805	-0.055235778	0.057797396
ENSMUSG00000009112	Bcl2l13	-0.109698526	0.150557623	0.37076653	-0.296421083	-0.204899985	-0.558150996	-0.307934702	-0.019899954
ENSMUSG00000011427	Zfp790	-0.039280258	0.176922649	-0.4909308	0.318084312	-0.101848796	0.100297431	0.195875772	0.286921302
ENSMUSG00000009108	Gnat2	-0.409862037	0.45055348	0.379896615	0.736447641	0.221885468	-0.193393317	0.416738491	0.016825794
ENSMUSG00000108825	RP24-252B21.3	0.100131314	-0.439271769	-0.771966324	-0.561723755	0.013418665	0.020392743	-0.760100299	0.750485225
ENSMUSG00000108823	Gm18959	-0.158413694	0.026801335	-0.16507507	0.056710589	-0.246276253	-0.130964474	-0.263590272	0.047515739
ENSMUSG00000108816	Gm6230	0.245600141	1.071896984	0.563345305	0.228191423	0.379307697	-0.653777032	0.184571629	0.428647918
ENSMUSG00000108813	Rpl19-ps9	-0.054527444	0.056635507	-0.05767923	0.070715555	0.07363459	-0.04166468	-0.041909401	0.170614048
ENSMUSG00000108812	C130083A15Rik	0.255197604	0.190845744	-0.551259315	-0.267569082	-0.332176434	-0.196934376	-0.515721398	0.409144957
ENSMUSG00000097699	5430400D12Rik	-0.435090754	-0.529647809	-0.431627555	-0.823481187	-0.445147713	-0.727971189	-0.237780574	0.689337173
ENSMUSG00000097697	4833412C05Rik	-0.326010561	-0.098983153	-0.0666207	0.342503293	0.098571469	0.112460397	0.035022246	0.051016697
ENSMUSG00000097684	Gm26645	1.182087353	1.154819383	-0.467012881	-0.284768282	-0.653413392	-0.256044918	-0.456424559	0.074290133
ENSMUSG00000097679	Rps19-ps5	-0.155103823	0.139529097	-0.083217969	0.234229913	0.083236951	-0.062357003	0.027953459	0.226486631
ENSMUSG00000097675	1700101I11Rik	-1.691778927	-0.688841538	-0.021896618	1.273764083	-0.128085964	0.212397469	-0.726030385	-0.301990731
ENSMUSG00000097674	Gm26610	-0.239668792	0.319432068	0.14058987	0.247706616	0.033082082	-0.322503103	-0.117045739	0.208349004
ENSMUSG00000085696	Hoxaas3	-0.128298669	0.171866592	0.001028457	0.166787369	-0.645042475	-0.139268895	0.243433089	-0.503020434
ENSMUSG00000097669	Gm8649	-0.111889854	0.062080355	-0.20818434	0.339816898	0.079479993	0.163462259	-0.070604105	0.122053289
ENSMUSG00000097667	Gm26764	-0.681793792	-0.433771212	0.616105009	0.181151179	0.315202201	-0.074700578	0.840091051	-0.231096031
ENSMUSG00000097662	Gm2093	0.862342248	0.534664175	0.803138786	-0.361156478	0.313274194	-0.004970733	-1.052295286	-0.491277545
ENSMUSG00000097660	Gm26762	-0.184281167	-0.275288695	0.106895343	0.133040738	0.36873692	0.220838539	-0.446184182	0.037599157
ENSMUSG00000085687	Gm16153	0.374510944	-0.130576832	-0.040104436	-0.332046046	0.294639143	0.186077691	-0.255767555	0.14471034
ENSMUSG00000097650	4921507G05Rik	-0.112554934	-1.221236839	-0.522433762	-0.564003314	0.339692644	0.631789941	-0.596564801	0.240732959
ENSMUSG00000097649	Gm10561	-0.463917185	-0.251945833	0.378149438	0.19183091	-0.14543082	-0.023484431	-0.530840004	-0.500261483
ENSMUSG00000097644	Gm26862	0.665686577	0.258087384	0.158261147	-0.598010923	-0.402173	-0.165749196	-0.166810474	-0.388860752
ENSMUSG00000097643	A130051J06Rik	0.015121505	0.124027956	0.290927858	-0.389524546	-1.025914319	-0.5080908	-1.267167452	-0.795914827
ENSMUSG00000097640	Gm20033	0.321049779	-0.123028988	-0.57095703	-0.0636575	0.564496888	0.393222597	0.314723156	0.736297387
ENSMUSG00000085669	Gm14817	0.079170662	0.207990007	-0.808160692	0.445688563	-0.663986411	0.316357081	-0.338252748	-0.132361686
